RAh,RAm,RAs,DE-,DEd,DEm,ESO,ID,GLON,GLAT,X,Y,MajAxis,u_MajAxis,MinAxis,u_MinAxis,PA,u_PA,MType,Class,Desc,FlagN,FlagM,FlagRC,FlagV,FlagA,Bmag,e_Bmag,apBmag,r_Bmag,B-V,U-B,r_B-V,RV,e_RV,r_RV
17,44,8,-,77,54.7,24- G  10,--,315.66,-23.46,-46.4,111.5,11,--,3,--,122,--,--,s...,L in group,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,44,11,-,32,48.9,393-PN  25,PK 356-2 1,356.87,-2.36,93.3,119.4,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,44,13,-,63,14.3,102- G  15,I 4664,329.95,-17.42,49.8,94.8,24,:,12,:,114,:,6,Sc,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,44,18,-,24,52.2,520-**  25,N 6432,3.66,1.77,103.2,8.9,--,--,--,--,--,--,--,Only 4 stars,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,44,18,-,60,41.4,139- G  28,--,332.33,-16.27,4.7,-34.4,12,:,7,:,72,--,-2,SO,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,44,20,-,30,4.5,455-SC  41,OCl-1034,359.23,-0.96,73.3,-0.8,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,44,30,-,34,7.1,393-PN  26,PK 355-2 1,355.8,-3.1,95.9,49.9,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,44,34,-,21,46.3,589-PN   5,PK 6 +3 1,6.34,3.33,-75.5,-94.7,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,44,36,-,74,1.0,44- G  21,I 4661,319.58,-22.0,30.5,54.8,22,:,20,:,58,:,3,Sb,P w G 23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,44,38,-,22,5.3,589-PN   6,PK 6 +3 2,6.08,3.15,-74.4,-111.6,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,44,44,-,29,58.7,455-PN  42,PK 359 - 0 1,359.36,-0.98,77.9,4.3,--,--,--,--,--,--,--,Planetary,Prominent,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,44,46,-,24,45.3,520-SC  26,Te-5,3.82,1.74,109.1,15.0,--,--,--,--,--,--,--,OC ?,"eF, ringlike",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,44,49,-,60,28.3,139- G  29,--,332.56,-16.23,8.1,-22.8,12,--,2,--,45,--,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,44,50,-,62,29.0,139- G  30,--,330.69,-17.15,8.5,-130.0,10,--,2,--,85,--,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,0,-,24,45.8,520-SC  27,Te-11,3.84,1.69,112.0,14.5,--,--,--,--,--,--,--,Globular,vF,*,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,6,-,22,45.8,520-PN  28,PK 5+2 1,5.56,2.71,114.8,121.1,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,20,-,60,33.0,139- G  31,--,332.52,-16.32,11.5,-26.9,10,--,10,--,--,:,1,Sa,2nd of 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,23,-,60,44.3,139- G  32,--,332.34,-16.41,11.8,-36.9,15,:,12,:,167,:,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,33,-,24,15.7,520-PN  29,PK 4+1 1,4.33,1.84,119.0,41.2,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,36,-,22,15.9,589-PN   7,PK 6 +2 1,6.05,2.87,-62.2,-120.8,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,39,-,34,21.0,393-PN  27,PK 355-3 2,355.72,-3.42,108.3,37.2,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,40,-,28,0.1,455-PN  43,PK 1 - 0 1,1.15,-0.13,89.9,109.5,--,--,--,--,--,--,--,Planetary,--,*,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,40,-,76,51.0,44- G  22,--,316.77,-23.14,29.9,-96.2,13,:,10,:,164,:,5,SB...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,42,-,35,25.0,393- ?  28,N 6437,354.8,-3.98,108.0,-20.0,--,--,--,--,--,--,--,...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,49,-,60,59.2,139- G  33,--,332.14,-16.57,14.7,-50.2,11,:,8,:,150,:,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,54,-,20,20.8,589-SC   8,N6440 = GCl-77,7.73,3.8,-59.9,-18.4,--,--,--,--,--,--,--,Globular,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,54,-,28,44.2,455-SC  44,OCl-5,0.55,-0.55,92.0,70.0,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,55,-,34,22.0,393-PN  29,PK 355-3 3,355.73,-3.47,111.2,36.3,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,55,-,59,32.8,139- G  34,--,333.48,-15.93,15.3,26.6,14,:,9,:,140,--,5,S...,L in group,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,55,-,74,9.0,44- G  23,--,319.49,-22.14,35.1,47.6,14,:,3,--,11,--,5,S...,P w G 21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,45,57,-,23,42.0,520-PN  30,PK 4+2 1,4.86,2.05,124.4,71.1,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,46,5,-,29,13.8,455-SC  45,OCl-2,0.15,-0.84,94.0,44.0,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,46,15,-,34,48.3,393-SC  30,OCl-1023=N 6444?,355.39,-3.76,115.0,13.0,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,46,17,-,19,59.7,589-PN   9,N6445 = PK 8 +3 1,8.08,3.9,-55.3,0.3,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,46,19,-,52,34.3,181- G   5,--,339.86,-12.69,81.6,133.3,17,--,4,--,123,--,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,46,22,-,27,45.3,455-PN  46,PK 1 - 0 2,1.44,-0.13,98.4,122.7,--,--,--,--,--,--,--,Planetary,Identity?,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,46,24,-,37,0.6,393-PN  31,PK 353-4 1,353.51,-4.92,113.7,-104.8,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,46,32,-,33,59.4,393-PN  32,PK 356-3 1,356.12,-3.39,118.6,56.2,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,46,32,-,60,47.2,139- G  35,--,332.37,-16.56,19.2,-39.5,2,--,2,--,--,:,--,Compact,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,46,35,-,33,30.3,393-PN  33,St-4,356.54,-3.15,119.7,82.1,--,--,--,--,--,--,--,Planetary,Identity?,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,46,40,-,64,56.8,102- G  16,I 4662 A,328.46,-18.42,61.3,3.3,17,:,9,:,44,:,6,Sc,S comp on tip of sp arm,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--
17,46,49,-,37,2.2,393-SC  34,N 6441=GCl-78,353.53,-5.01,118.1,-106.3,--,--,--,--,--,--,--,Globular,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,46,53,-,60,6.9,139- G  36,--,333.01,-16.3,21.7,-3.7,15,:,6,:,60,--,-2,SO(r),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,46,55,-,44,19.0,279- G?  9,--,347.22,-8.72,27.0,38.7,14,:,7,:,7,--,--,...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,46,58,-,25,33.2,520-N*  31,--,3.39,0.9,134.9,-28.0,5,--,3,--,--,:,--,...,"Starlike obj, neb env",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,47,2,-,25,33.8,521-*N   1,--,3.39,0.88,-129.8,-35.9,5,--,5,--,--,:,--,Nebulous star,F neb ring,*,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,47,4,-,65,26.1,102-IG  17,--,328.02,-18.66,62.5,-22.7,6,:,3,:,--,:,--,Interacting pair,In group,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,47,5,-,30,34.1,455-PN  47,PK 359 - 1 1,359.12,-1.72,104.5,-27.5,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,47,14,-,29,24.6,455-PN  48,PK 0 - 1 1,0.13,-1.15,107.3,34.2,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,47,16,-,39,16.6,334-PN   9,PK 351 -6 1,351.64,-6.23,16.9,44.2,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,47,16,-,55,11.1,181-IG   6,--,337.57,-14.06,84.6,-6.2,12,:,3,:,--,:,--,Double system,Interaction?,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,47,17,-,31,18.7,455-SC  49,BH-249 = Te-6,358.5,-2.14,106.2,-67.2,--,--,--,--,--,--,--,Globular?,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,47,20,-,37,23.1,393-PN  35,PK 353-5 1,353.29,-5.27,123.1,-125.0,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,47,26,-,19,52.9,589-PN  10,PK 8 +3 2,8.31,3.73,-41.2,6.5,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,47,29,-,30,11.7,455-SC  50,N 6451 = OCl-1035,359.48,-1.6,109.6,-7.7,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,47,31,-,19,2.4,589-PN  11,PK 9 +4 1,9.05,4.15,-40.5,51.4,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,47,32,-,34,35.1,393-SC  36,N 6453=GCl-79,355.72,-3.87,128.7,24.2,--,--,--,--,--,--,--,Globular,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,47,41,-,60,44.2,139- G  37,--,332.48,-16.66,26.8,-36.9,10,--,4,--,12,--,-2,SO,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,47,52,-,34,54.6,393-PN  37,PK 355-4 1,355.47,-4.1,132.0,6.8,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,48,0,-,18,46.1,589-PN  12,PK 9 +4 2,9.34,4.19,-34.5,66.0,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,48,0,-,22,18.8,589-PN  13,PK 6 +2 2,6.29,2.37,-32.6,-123.0,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,48,6,-,30,23.3,455-PN  51,PK 359 - 1 2,359.38,-1.81,116.3,-18.2,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,48,29,-,32,54.2,394-PN   1,PK 357 - 3 1,357.27,-3.18,-127.3,111.2,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,48,32,-,33,46.9,394-PN   2,PK 356 -3 2,356.52,-3.64,-125.2,64.4,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,48,40,-,27,47.2,455-PN  52,PK 1 - 0 3,1.68,-0.58,125.4,120.5,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,48,42,-,35,23.0,394- ?   3,N 6455,355.14,-4.51,-120.0,-22.0,--,--,--,--,--,--,--,Conc of stars,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,48,53,-,30,4.6,455-PN  53,PK 359 - 1 3,359.74,-1.8,125.8,-1.7,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,48,55,-,31,29.3,455-PN  54,PK 358 - 2 1,358.53,-2.53,124.5,-77.0,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,10,-,17,35.3,589-PN  14,PK 10 +4 1,10.5,4.55,-20.5,129.0,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,13,-,59,50.0,139- G  38,--,333.41,-16.43,37.4,11.2,13,--,3,--,45,--,-2,SO,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,14,-,29,45.3,455-PN  55,PK 0 - 1 4,0.05,-1.7,130.1,15.4,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,15,-,30,5.1,455-SC  56,OCl-1038,359.77,-1.87,130.0,-2.0,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,18,-,32,45.2,394-PN   4,PK 357 -3 2,357.48,-3.25,-118.5,119.5,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,19,-,28,39.2,455-SC  57,OCl-6,1.01,-1.15,132.0,74.0,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,22,-,21,50.5,589-PN  15,PK 6 +2 3,6.86,2.34,-16.1,-97.7,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,24,-,29,5.9,455-PN  58,PK 0 - 1 2,0.64,-1.4,132.8,50.3,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,31,-,29,31.9,456-SC   1,OCl-4,0.28,-1.64,-132.0,24.0,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,33,-,30,49.1,456-PN   2,PK 359-2 2,359.17,-2.3,-129.2,-44.9,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,36,-,28,25.7,456-SC   3,OCl-7,1.23,-1.09,-132.0,82.0,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,37,-,63,45.9,102-IG  18,--,329.73,-18.19,80.9,65.6,10,--,3,--,135,--,--,S ? ...,np of 2 ; contact,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,39,-,22,21.6,589-PN  16,PK 6 +2 5,6.45,2.02,-12.3,-125.3,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,39,-,34,37.8,394-PN   5,PK 355 -4 2,355.9,-4.27,-111.5,19.5,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,40,-,31,18.7,456-PN   4,PK 358-2 2,358.76,-2.58,-127.1,-71.2,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,50,-,21,15.1,589-PN  17,PK 7 +2 1,7.42,2.55,-10.4,-66.2,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,50,-,25,23.3,521-**   2,N 6465,3.87,0.43,-96.3,-25.7,--,--,--,--,--,--,--,2 double stars,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,50,-,29,53.0,456-SC   5,AL-2,0.01,-1.88,-127.3,5.0,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,49,53,-,61,47.7,139- G  39,--,331.61,-17.37,40.2,-93.5,15,:,13,:,--,:,--,Dwarf,In G 40 group,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,50,0,-,32,40.1,394-PN   6,PK 357 -3 3,357.63,-3.33,-110.6,124.2,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,50,1,-,30,17.6,456-PN   6,PK 359-2 1,359.68,-2.12,-124.7,-16.8,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,50,2,-,33,55.4,394-PN   7,PK 356 -3 3,356.55,-3.98,-108.3,57.3,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,50,8,-,27,21.8,521-SC   3,OCl-8,2.21,-0.64,-90.5,-130.9,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,50,11,-,22,15.9,589-PN  18,N6469 = OCl-21,6.59,1.96,-5.8,-120.2,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,50,17,-,61,49.7,139- G  40,--,331.6,-17.43,42.7,-95.3,10,--,8,--,--,:,--,...,B of 3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,50,21,-,32,58.3,394-PN   8,PK 357 -3 4,357.41,-3.55,-106.3,108.2,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,50,31,-,34,47.0,394-SC   9,M7=N 6475=OCl-1028,355.86,-4.5,-102.0,11.0,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,50,34,-,29,43.2,456-PN   7,PK 0-1 5,0.23,-1.93,-119.2,13.9,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,50,36,-,21,58.1,589-PN  19,PK 6 +2 4,6.9,2.03,-0.6,-104.3,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,50,36,-,29,7.0,456- ?   8,N 6476,0.75,-1.63,-120.0,46.0,--,--,--,--,--,--,--,...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,50,36,-,32,28.5,456-SC   9,--,357.86,-3.34,-114.8,-132.9,60,:,--,--,--,--,--,"OC, class III3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,50,38,-,28,26.8,456-PN  10,PK 1-1 1,1.33,-1.29,-120.1,81.8,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,50,40,-,28,58.8,456-PN  11,PK 0-1 3,0.88,-1.57,-118.9,53.4,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,51,4,-,55,53.7,181- G   7,--,337.17,-14.87,111.7,-45.3,15,:,3,--,108,--,6,Sc,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,51,13,-,34,21.9,394-PN  10,PK 356 -4 1,356.3,-4.41,-94.6,34.2,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,51,14,-,29,35.7,456-PN  12,PK 0-1 6,0.41,-1.99,-111.6,20.8,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,51,19,-,44,38.8,279- G  10,--,347.33,-9.56,68.6,20.7,10,:,4,:,3,:,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,51,24,-,30,25.0,456- ?  13,N 6480,359.72,-2.44,-109.0,-23.0,--,--,--,--,--,--,--,...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,51,25,-,28,12.3,456-PN  14,PK 1-1 2,1.63,-1.32,-111.1,94.9,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,51,41,-,60,16.1,139- G  41,--,333.14,-16.9,53.3,-12.4,14,--,6,--,179,--,1,Sa:,L of 3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,51,52,-,31,11.9,456-PN  15,PK 359-2 4,359.1,-2.92,-102.2,-64.5,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,52,0,-,60,23.8,139- G  42,--,333.04,-16.99,55.3,-19.2,11,:,10,:,--,:,--,Dwarf,In G 41 group,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,52,6,-,21,44.2,589-PN  20,PK 7 +1 1,7.28,1.84,17.9,-91.9,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,52,9,-,29,57.5,456-PN  16,PK 0-2 2,0.2,-2.35,-100.4,1.7,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,52,18,-,58,26.1,139- G  43,--,334.9,-16.16,59.9,85.3,11,:,3,--,143,--,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,52,23,-,30,33.2,456-PN  17,PK 359-2 3,359.71,-2.69,-97.1,-30.0,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,52,39,-,42,42.9,279- G  11,--,349.15,-8.83,83.5,123.4,10,:,6,:,33,--,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,52,50,-,29,10.7,456-PN  18,PK 0-2 1,0.95,-2.08,-93.4,43.4,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,52,53,-,28,13.8,456-PN  19,PK 1-1 3,1.77,-1.61,-93.9,94.0,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,52,57,-,43,2.9,279-PN  12,PK 348 -9 1,348.88,-9.04,86.0,105.5,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,52,58,-,32,37.0,394-PN  11,PK 358 -3 2,357.99,-3.84,-77.5,127.8,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,53,2,-,19,32.8,589-PN  21,PK 9 +2 1,9.27,2.77,29.0,24.9,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,53,12,-,29,37.8,456-PN  20,PK 0-2 3,0.6,-2.38,-88.6,19.4,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,53,12,-,31,4.0,456-PN  21,PK 359- 3 1,359.36,-3.1,-87.1,-57.1,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,53,25,-,35,15.3,394-SC  12,OCl-1025,355.75,-5.25,-69.0,-12.0,--,--,--,--,--,--,--,OC,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,53,52,-,67,56.0,71- G   1,--,325.9,-20.3,-94.8,108.7,10,--,2,--,26,--,6,Sc,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,53,58,-,58,9.5,139- G  44,--,335.26,-16.23,72.0,99.7,12,:,6,:,70,--,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,0,-,34,9.4,394-PN  13,PK 356 -4 2,356.77,-4.8,-64.3,46.0,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,7,-,33,35.4,394-PN  14,PK 357 -4 1,357.27,-4.54,-63.6,76.2,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,8,-,18,58.8,589-SC  22,M 23 = N 6494,9.9,2.83,42.8,55.2,--,--,--,--,--,--,--,OC,--,*,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,8,-,50,5.0,229- G   1,--,342.7,-12.58,-50.5,-2.7,14,--,2,--,91,--,6,Sc,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,11,-,18,6.4,589-PN  23,PK 10 +3 1,10.66,3.26,43.4,101.7,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,16,-,21,41.1,589-PN  24,PK 7 +1 2,7.57,1.44,44.7,-89.1,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,18,-,58,22.1,139- G  45,--,335.08,-16.36,74.0,88.4,15,:,7,:,55,--,-2,SO,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,31,-,30,2.2,456-PN  22,PK 0-2 5,0.39,-2.83,-73.1,-2.0,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,32,-,79,8.2,24- G  11,--,314.6,-24.37,-14.9,48.1,10,:,3,--,110,--,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,36,-,63,27.3,102- G  19,--,330.27,-18.57,111.3,80.4,12,--,2,--,70,--,8,Sc - Irr,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,37,-,53,47.8,182- G   1,--,339.34,-14.36,-113.6,63.1,10,--,6,--,20,--,-2,SO,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,37,-,63,27.3,102- GA 19,--,330.27,-18.57,111.4,80.4,12,--,3,--,70,--,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,41,-,63,39.9,102- G  20,N 6483,330.08,-18.66,111.1,69.2,10,:,5,--,122,--,-5,E,np of 2,--,--,--,--,--,--,--,--,--,--,--,--,4925,21,ES
17,54,50,-,59,30.3,139- G  46,--,334.04,-16.92,75.6,27.7,20,--,3,--,175,--,5,S...,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,52,-,63,41.5,102- GA 20,--,330.06,-18.69,112.0,67.7,12,--,6,--,105,--,-2,S B O,In group,--,--,--,--,--,--,--,--,--,--,--,--,4700,--,23
17,54,56,-,31,42.7,456-PN  23,PK 358-3 1,358.99,-3.75,-66.8,-91.2,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,57,-,29,44.1,456-PN  24,PK 0-2 4,0.7,-2.76,-68.2,14.2,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
17,54,57,-,33,47.4,394-PN  15,PK 357 -4 3,357.18,-4.79,-54.0,65.7,--,--,--,--,--,--,--,Planetary,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
